Bald,Black_Hair,Blond_Hair,Brown_Hair,Gray_Hair,Straight_Hair,Wavy_Hair,Smiling,Bangs,Heavy_Makeup,Wearing_Earrings,Wearing_Lipstick,Attractive,Young
059980.jpg,0,0,0,1,0,1,0,0,1,1,0,1,1,1
059981.jpg,0,1,0,0,0,0,1,1,0,1,0,1,1,1
059983.jpg,0,0,0,1,0,0,1,0,0,0,0,0,0,1
059984.jpg,0,0,0,0,0,0,1,1,0,1,1,1,1,1
059986.jpg,0,0,0,1,0,0,0,1,1,1,1,1,1,1
059988.jpg,0,0,1,0,0,0,1,0,0,0,0,0,1,1
059991.jpg,0,0,0,1,0,0,0,1,0,1,1,1,1,1
059992.jpg,0,0,0,1,0,0,0,0,0,1,0,1,1,1
059993.jpg,0,0,0,1,0,0,1,1,0,1,0,1,1,1
059995.jpg,0,0,0,0,0,0,1,0,0,1,0,1,1,1
059996.jpg,0,1,0,0,0,0,1,0,0,1,0,1,1,1
059997.jpg,0,0,0,0,0,0,1,1,0,1,0,1,1,1
060000.jpg,0,1,0,0,0,0,0,1,1,1,0,1,1,1
060001.jpg,0,0,0,0,0,1,0,1,1,1,0,1,1,1
060002.jpg,0,0,0,1,0,0,1,0,1,1,1,1,1,1
060003.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,1
060005.jpg,0,1,0,0,0,0,0,0,0,1,0,1,1,1
060006.jpg,0,0,0,1,0,0,0,1,0,0,0,1,1,1
060010.jpg,0,0,0,1,0,1,0,1,0,0,0,1,1,1
060012.jpg,0,0,0,0,0,0,1,0,0,1,0,1,1,1
060015.jpg,0,0,1,0,0,1,0,0,0,1,0,1,1,1
060017.jpg,0,0,0,0,0,0,0,0,0,1,0,1,1,1
060018.jpg,0,0,0,1,0,0,1,0,0,1,0,1,1,1
060020.jpg,0,0,0,1,0,0,1,0,0,0,0,0,0,1
060022.jpg,0,0,0,1,0,1,0,1,0,0,0,1,1,1
060024.jpg,0,0,0,0,0,0,0,1,0,0,0,1,1,1
060026.jpg,0,0,0,1,0,1,0,0,0,1,0,1,1,1
060028.jpg,0,1,0,0,0,0,1,0,1,1,1,1,1,1
060030.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,1
060031.jpg,0,0,1,0,0,1,0,1,1,1,1,1,1,1
060032.jpg,0,0,0,1,0,0,1,1,0,1,1,1,1,1
060033.jpg,0,0,0,1,0,0,1,0,0,1,0,0,1,1
060034.jpg,0,0,0,1,0,0,1,1,0,1,0,1,1,1
060035.jpg,0,0,0,1,0,0,1,0,0,1,0,1,1,1
060036.jpg,0,1,0,0,0,1,0,1,1,1,1,1,1,1
060037.jpg,0,0,1,0,0,0,0,1,0,1,0,1,1,1
060039.jpg,0,0,0,1,0,0,1,0,0,0,0,0,1,1
060040.jpg,0,0,1,0,0,1,0,1,0,0,0,1,0,1
060042.jpg,0,0,1,0,0,0,1,0,0,0,0,1,1,1
060044.jpg,0,1,0,0,0,0,0,0,0,1,0,1,0,1
060046.jpg,0,0,0,1,0,0,1,1,1,1,1,1,1,0
060048.jpg,0,0,1,0,0,0,1,1,0,1,0,1,1,1
060049.jpg,0,1,0,0,0,1,0,0,0,0,0,1,0,1
060052.jpg,0,1,0,0,0,0,0,1,0,1,1,1,1,1
060053.jpg,0,0,0,1,0,0,1,0,0,1,0,1,0,1
060055.jpg,0,1,0,0,0,1,0,1,0,0,1,1,1,1
060056.jpg,0,0,0,1,0,0,1,0,0,1,0,1,1,1
060059.jpg,0,0,0,0,0,0,1,1,0,1,0,1,1,1
060060.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,1
060061.jpg,0,0,0,0,0,0,1,1,0,0,1,1,0,1
060063.jpg,0,1,0,0,0,1,0,0,0,0,0,0,0,1
060064.jpg,0,0,1,0,0,1,0,0,0,0,0,1,1,1
060065.jpg,0,0,0,0,0,0,0,1,0,0,0,0,1,1
060066.jpg,0,0,1,0,0,0,1,0,0,1,1,1,1,1
060067.jpg,0,0,1,0,0,0,1,0,0,1,0,1,1,1
060074.jpg,0,0,0,1,0,0,1,1,0,1,1,1,0,1
060075.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,1
060076.jpg,0,0,0,0,0,0,0,0,0,1,0,1,1,1
060077.jpg,0,1,0,0,0,0,1,0,1,1,0,1,1,1
060078.jpg,0,0,0,0,0,0,0,0,0,1,1,1,1,1
060081.jpg,0,1,0,0,0,0,1,1,0,1,0,1,1,1
060082.jpg,0,0,0,1,0,0,1,1,1,1,0,1,1,1
060084.jpg,0,0,1,0,0,0,1,1,0,0,0,1,1,1
060085.jpg,0,0,0,0,0,1,0,0,0,1,0,1,1,1
060086.jpg,0,0,1,0,0,0,0,1,0,1,0,1,1,1
060087.jpg,0,1,0,0,0,0,0,0,0,1,1,1,1,1
060088.jpg,0,0,0,1,0,0,1,1,1,1,1,1,1,0
060089.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1
060090.jpg,0,0,1,0,0,0,1,0,0,0,0,1,0,0
060092.jpg,0,1,0,0,0,0,0,0,0,1,1,1,0,1
060093.jpg,0,0,1,0,0,1,0,1,0,1,0,1,0,1
060094.jpg,0,1,0,0,0,0,1,1,0,1,1,1,1,1
060096.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,1
060097.jpg,0,0,0,0,0,0,1,1,0,0,0,1,1,1
060100.jpg,0,0,1,0,0,0,1,0,0,0,0,1,1,1
060102.jpg,0,1,0,0,0,1,0,0,1,0,0,1,0,1
060104.jpg,0,0,0,1,0,1,0,0,0,0,0,0,0,1
060106.jpg,0,0,0,1,0,1,0,0,0,1,0,1,1,1
060107.jpg,0,0,1,1,0,0,1,0,0,0,0,0,0,0
060109.jpg,0,0,1,0,0,0,1,1,0,1,0,1,1,1
060110.jpg,0,0,1,0,0,0,1,1,0,1,1,1,1,0
060111.jpg,0,1,0,0,0,1,0,1,0,1,0,1,1,1
060112.jpg,0,0,0,1,0,0,1,1,0,1,0,1,1,1
060113.jpg,0,0,1,0,0,0,0,1,0,1,0,1,1,1
060115.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,1
060116.jpg,0,1,0,0,0,0,0,1,1,1,1,1,0,0
060117.jpg,0,0,1,0,0,0,1,1,0,1,1,1,1,1
060119.jpg,0,0,0,1,0,1,0,1,0,1,0,1,1,1
060120.jpg,0,0,1,0,0,0,1,0,0,1,0,1,0,1
060122.jpg,0,0,0,0,0,0,1,1,1,1,1,0,0,1
060123.jpg,0,0,1,0,0,0,0,0,0,0,0,0,1,1
060125.jpg,0,1,0,0,0,0,1,0,1,1,1,1,1,1
060126.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,1
060130.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,1
060138.jpg,0,0,0,0,0,0,0,1,0,1,1,1,1,1
060139.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0
060140.jpg,0,0,0,1,0,0,0,1,0,1,1,1,1,0
060142.jpg,0,0,0,1,0,0,1,0,0,1,0,1,1,1
060143.jpg,0,0,1,0,0,0,1,0,0,0,0,1,0,1
060144.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,1
060149.jpg,0,0,1,0,0,0,0,1,1,1,1,1,1,1
060151.jpg,0,1,0,0,0,0,0,1,0,1,0,1,1,1
060152.jpg,0,0,0,1,0,0,1,1,0,1,0,1,1,1
060158.jpg,0,0,0,1,0,0,1,1,0,0,0,0,0,0
060159.jpg,0,0,0,0,0,0,0,1,1,1,1,1,1,0
060164.jpg,0,1,0,0,0,1,0,0,0,0,0,0,0,1
060165.jpg,0,0,0,0,0,0,1,1,0,0,0,0,1,1
060167.jpg,0,0,1,0,0,0,0,0,0,1,0,1,1,1
060168.jpg,0,0,0,0,0,0,0,1,0,1,0,1,1,1
060169.jpg,0,0,0,1,0,0,1,0,0,0,1,1,0,1
060170.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1
060173.jpg,0,0,0,1,0,0,1,0,0,0,0,0,1,1
060174.jpg,0,1,0,0,0,0,1,1,0,1,1,1,1,1
060175.jpg,0,0,1,0,0,0,0,1,0,1,0,1,1,1
060176.jpg,0,0,0,0,0,0,1,1,0,1,0,1,1,1
060177.jpg,0,1,0,0,0,0,1,0,0,0,0,1,1,1
060179.jpg,0,0,0,0,0,1,0,1,0,1,0,1,1,1
060180.jpg,0,0,0,0,0,0,0,1,0,1,1,1,1,1
060182.jpg,0,0,0,0,0,0,1,1,1,1,1,1,0,0
060186.jpg,0,1,0,0,0,0,0,0,0,1,0,1,1,1
060193.jpg,0,0,1,0,0,0,1,1,0,1,0,1,1,1
060195.jpg,0,0,0,1,0,0,0,0,0,1,0,1,1,1
060196.jpg,0,0,0,1,0,0,1,1,0,1,0,1,1,1
060198.jpg,0,0,0,0,0,0,0,1,0,1,0,1,1,1
060201.jpg,0,0,0,0,0,0,0,0,0,1,0,0,1,1
060204.jpg,0,1,0,0,0,0,0,0,0,0,0,1,0,1
060205.jpg,0,0,0,1,0,1,1,1,0,1,0,1,1,1
060209.jpg,0,1,0,0,0,0,0,1,1,0,0,0,1,1
060210.jpg,0,0,0,0,0,1,0,1,0,1,0,1,1,1
060212.jpg,0,0,0,0,0,0,0,1,1,1,1,1,1,1
060214.jpg,0,0,0,1,0,0,1,1,0,1,1,1,1,1
060217.jpg,0,0,0,1,0,1,0,0,0,1,0,1,1,1
060218.jpg,0,0,1,0,0,0,0,1,1,1,1,1,1,1
060220.jpg,0,0,1,0,0,0,1,1,0,1,0,1,1,0
060222.jpg,0,0,0,0,0,0,0,0,0,1,0,1,1,1
060223.jpg,0,0,0,0,0,0,0,0,0,1,1,1,0,1
060224.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,1
060226.jpg,0,0,0,0,0,0,0,0,0,1,1,1,0,1
060232.jpg,0,0,0,0,0,0,0,0,0,1,1,1,1,1
060235.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1
060237.jpg,0,0,0,1,0,0,0,0,0,1,0,0,1,1
060239.jpg,0,1,0,0,0,1,0,1,0,1,1,1,1,1
060240.jpg,0,0,1,0,0,0,0,1,0,0,0,0,0,1
060243.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1
060244.jpg,0,0,0,0,0,0,1,0,0,1,0,1,1,1
060245.jpg,0,0,1,0,0,0,1,0,0,1,1,1,1,1
060249.jpg,0,0,0,0,0,1,1,0,0,0,0,0,0,1
060250.jpg,0,0,0,1,0,0,1,0,0,1,0,1,1,1
060251.jpg,0,0,1,0,0,0,1,1,0,1,0,1,1,1
060252.jpg,0,1,0,0,0,0,1,1,1,0,0,0,1,1
060253.jpg,0,0,1,0,0,1,0,1,0,1,0,1,1,1
060255.jpg,0,0,1,0,0,0,1,1,0,0,0,0,0,1
060256.jpg,0,0,0,0,0,0,1,1,0,1,1,1,1,1
060257.jpg,0,0,1,0,0,0,1,0,0,1,0,1,1,1
060258.jpg,0,0,1,0,0,0,0,1,1,1,0,1,1,1
060263.jpg,0,0,1,0,0,0,0,0,0,1,1,1,1,1
060265.jpg,0,0,1,0,0,0,1,0,0,1,0,1,1,1
060266.jpg,0,0,0,0,0,0,1,1,0,0,0,1,0,1
060267.jpg,0,1,0,0,0,0,0,0,1,1,1,1,1,1
060268.jpg,0,0,0,0,0,1,0,0,1,1,0,1,1,1
060270.jpg,0,1,0,0,0,0,0,0,0,1,1,1,0,1
060272.jpg,0,0,0,1,0,0,1,1,0,0,0,0,1,1
060274.jpg,0,1,0,0,0,1,0,0,1,0,0,0,0,1
060275.jpg,0,1,0,0,0,0,0,0,0,0,1,0,0,1
060276.jpg,0,1,0,0,0,0,0,1,0,1,0,1,1,1
060277.jpg,0,0,1,0,0,1,0,0,0,0,0,1,1,1
060278.jpg,0,0,1,0,0,0,0,0,0,0,0,1,0,0
060279.jpg,0,0,1,0,0,0,1,1,1,1,0,1,1,1
060280.jpg,0,0,0,0,0,0,0,0,0,1,0,1,1,1
060281.jpg,0,0,0,1,0,0,0,0,0,0,0,1,1,1
060283.jpg,0,1,0,0,0,0,0,1,0,1,0,1,1,1
060284.jpg,0,0,0,1,0,0,1,0,0,1,0,1,1,1
060286.jpg,0,1,0,0,0,0,0,0,0,1,0,1,1,1
060287.jpg,0,0,0,1,0,0,0,1,0,1,0,1,1,1
060288.jpg,0,0,0,0,0,0,1,0,0,1,1,1,1,1
060289.jpg,0,0,0,0,0,0,0,1,1,0,0,1,1,1
060291.jpg,0,0,1,0,0,1,0,1,0,0,1,0,0,1
060292.jpg,0,0,0,1,0,0,0,0,0,0,1,0,0,0
060293.jpg,0,0,0,1,0,0,1,0,0,1,1,1,1,1
060301.jpg,0,0,1,0,0,0,1,1,0,0,0,1,0,0
060302.jpg,0,1,0,0,0,1,1,1,0,1,0,1,1,1
060304.jpg,0,0,1,0,0,0,1,1,0,1,0,1,0,1
060305.jpg,0,0,1,0,0,1,0,1,1,0,0,0,0,1
060306.jpg,0,0,0,0,0,0,1,0,0,1,0,1,1,1
060307.jpg,0,0,0,1,0,0,0,1,0,1,1,1,1,1
060310.jpg,0,1,0,0,0,0,0,1,0,1,1,1,1,1
060311.jpg,0,0,0,1,0,0,1,1,1,1,1,1,1,0
060314.jpg,0,0,1,0,0,0,0,0,1,0,0,1,1,1
060315.jpg,0,0,0,0,0,0,1,0,0,0,0,0,1,1
060320.jpg,0,0,0,1,0,0,1,0,0,0,0,0,1,1
060321.jpg,0,1,0,1,0,1,0,1,0,0,0,1,0,1
060323.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0
060324.jpg,0,0,0,1,0,0,1,0,1,0,0,0,1,1
060325.jpg,0,0,0,1,0,0,0,1,0,0,0,1,0,1
060326.jpg,0,0,0,1,0,0,0,1,0,0,0,0,0,1
060327.jpg,0,1,0,0,0,0,1,0,0,1,0,1,1,1
060330.jpg,0,0,0,1,0,0,1,0,0,1,0,1,1,1
060331.jpg,0,0,0,0,0,0,0,1,0,1,0,1,0,1
060332.jpg,0,0,0,0,0,1,0,1,0,1,0,1,0,1
060333.jpg,0,0,1,0,0,0,1,0,0,1,0,1,1,1
060334.jpg,0,0,1,1,0,0,0,1,0,0,0,1,1,0
060335.jpg,0,1,0,0,0,0,0,1,1,0,0,1,1,1
060336.jpg,0,0,0,0,0,1,0,1,0,1,1,1,1,1
060337.jpg,0,0,0,0,0,0,1,1,1,1,0,1,0,1
060338.jpg,0,0,1,0,0,0,1,1,0,0,0,0,1,1
060340.jpg,0,0,0,0,0,0,0,0,0,0,0,1,1,1
060342.jpg,0,0,1,0,0,0,1,0,0,1,0,1,1,1
060343.jpg,0,1,0,0,0,1,0,1,0,0,1,0,0,1
060345.jpg,0,0,1,0,0,1,0,1,0,1,1,1,0,0
060346.jpg,0,1,0,0,0,1,0,0,0,0,0,1,0,1
060349.jpg,0,0,1,0,0,0,1,0,0,1,0,1,0,1
060351.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,1
060354.jpg,0,0,1,0,0,0,1,1,0,1,0,1,1,1
060356.jpg,0,0,0,1,0,0,1,1,0,1,1,1,1,1
060357.jpg,0,0,0,1,0,1,0,1,0,1,0,1,1,1
060359.jpg,0,0,0,0,0,1,0,0,0,1,0,1,1,1
060361.jpg,0,0,0,1,0,0,1,0,0,1,1,1,1,1
060363.jpg,0,0,1,0,0,0,1,1,0,1,1,1,1,1
060366.jpg,0,0,0,1,0,1,0,0,0,1,1,1,1,1
060367.jpg,0,1,0,0,0,1,0,1,0,1,0,1,1,1
060373.jpg,0,1,0,0,0,0,0,0,0,1,1,1,1,1
060374.jpg,0,0,1,0,0,0,0,0,1,1,0,1,1,1
060378.jpg,0,1,0,0,0,0,1,1,0,1,0,1,1,1
060379.jpg,0,0,0,0,0,1,0,0,0,1,0,1,0,1
060380.jpg,0,0,0,1,0,0,0,1,0,1,0,1,1,1
060381.jpg,0,0,1,0,0,0,1,1,1,1,0,1,1,1
060383.jpg,0,0,0,1,0,0,0,1,0,1,1,1,1,1
060384.jpg,0,1,0,0,0,0,1,1,0,1,1,1,1,1
060386.jpg,0,0,1,0,0,0,0,1,1,1,1,1,1,1
060388.jpg,0,0,1,0,0,0,0,0,0,1,0,1,1,1
060391.jpg,0,1,0,0,0,1,0,0,0,1,0,1,1,1
060392.jpg,0,0,1,0,0,1,0,0,1,0,0,0,0,1
060399.jpg,0,1,0,0,0,0,1,1,0,1,1,1,1,1
060402.jpg,0,0,0,0,0,0,1,0,1,0,0,1,1,1
060403.jpg,0,0,0,0,0,0,0,1,1,1,0,1,1,1
060406.jpg,0,0,1,0,0,0,1,0,0,1,1,1,0,1
060407.jpg,0,0,1,0,0,0,1,1,0,1,1,1,1,0
060408.jpg,0,0,0,0,0,0,1,1,1,0,0,1,1,1
060409.jpg,0,0,0,0,0,0,0,0,0,1,0,1,1,1
060410.jpg,0,0,0,1,0,1,0,0,1,1,0,1,0,1
060411.jpg,0,0,1,0,0,0,1,1,0,1,1,1,1,1
060415.jpg,0,0,1,0,0,0,0,0,1,1,0,1,0,1
060416.jpg,0,0,0,0,0,0,0,0,1,1,0,1,1,1
060418.jpg,0,1,0,1,0,0,0,1,1,0,0,1,1,1
060419.jpg,0,1,0,0,0,1,0,1,0,0,0,1,0,1
060421.jpg,0,0,0,1,0,0,0,1,0,1,1,1,1,1
060422.jpg,0,0,0,0,0,0,1,1,0,1,1,1,1,1
060423.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,1
060427.jpg,0,1,0,0,0,0,0,1,0,1,0,0,1,1
060428.jpg,0,0,0,1,0,0,0,0,0,0,1,1,1,1
060430.jpg,0,0,0,0,0,1,0,1,1,0,0,0,0,1
060434.jpg,0,0,1,0,0,0,1,0,1,1,1,1,1,1
060436.jpg,0,0,1,0,0,0,0,0,1,1,0,1,1,1
060437.jpg,0,0,0,0,0,1,0,0,0,1,0,1,1,1
060439.jpg,0,0,0,0,0,0,1,0,0,1,0,1,1,1
060440.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1
060442.jpg,0,0,0,1,0,0,0,0,0,1,0,1,0,1
060443.jpg,0,1,0,0,0,0,0,1,0,1,0,1,1,1
060444.jpg,0,0,0,0,0,0,1,1,0,1,0,1,1,1
060446.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,1
060447.jpg,0,0,0,0,0,0,0,1,0,1,1,1,1,1
060448.jpg,0,0,0,1,0,0,1,1,0,0,0,0,1,1
060449.jpg,0,0,1,0,0,0,1,1,0,1,1,1,1,1
060450.jpg,0,0,1,0,0,0,1,1,0,1,0,1,1,1
060452.jpg,0,1,0,0,0,0,0,1,0,0,1,1,0,0
060454.jpg,0,0,1,0,0,0,1,0,0,1,1,1,1,1
060455.jpg,0,0,0,1,0,0,1,0,0,1,1,1,1,1
060456.jpg,0,0,0,0,0,0,0,0,0,1,1,1,1,1
060457.jpg,0,0,0,0,0,0,0,1,1,1,0,1,1,1
060459.jpg,0,0,1,0,0,1,0,1,0,1,1,1,1,1
060461.jpg,0,1,0,1,0,1,0,0,0,0,0,0,0,1
060463.jpg,0,0,1,0,0,0,1,0,0,1,0,1,1,1
060464.jpg,0,1,0,0,0,0,0,0,0,0,1,0,0,1
060468.jpg,0,0,1,0,0,1,0,1,0,0,0,1,1,1
060471.jpg,0,1,0,0,0,0,1,1,1,1,1,1,1,1
060473.jpg,0,1,0,0,0,0,1,0,0,0,0,0,0,1
060476.jpg,0,0,0,0,0,0,1,0,0,0,0,0,1,1
060477.jpg,0,0,0,0,0,0,0,1,1,0,0,1,1,1
060478.jpg,0,0,1,0,0,0,0,0,0,0,0,0,1,1
060480.jpg,0,0,0,1,0,1,0,0,0,1,0,1,1,1
060481.jpg,0,0,1,0,0,0,1,0,0,1,0,1,1,0
060482.jpg,0,1,0,0,0,0,0,1,0,1,0,1,1,1
060483.jpg,0,0,0,1,0,0,1,0,0,1,0,1,1,1
060486.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,1
060487.jpg,0,1,0,0,0,0,1,0,0,1,0,1,0,1
060490.jpg,0,1,0,0,0,0,0,1,0,1,1,1,1,1
060491.jpg,0,0,0,0,0,1,0,0,0,1,0,1,1,1
060492.jpg,0,1,0,0,0,0,0,1,0,0,0,0,0,1
060493.jpg,0,0,1,0,0,0,1,1,0,1,0,1,1,1
060494.jpg,0,0,1,0,0,0,0,1,1,1,1,1,1,1
060495.jpg,0,0,0,1,0,0,1,0,0,1,0,1,1,1
060499.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,1
060500.jpg,0,0,0,0,0,1,0,1,1,0,0,0,0,0
060504.jpg,0,0,1,0,0,0,1,1,1,1,1,1,1,0
060505.jpg,0,0,0,1,0,1,0,0,0,1,0,1,1,1
060506.jpg,0,0,0,1,0,0,0,1,0,1,0,0,1,1
060507.jpg,0,0,1,1,0,0,1,1,0,1,0,1,1,1
060509.jpg,0,0,0,0,0,1,0,1,0,1,1,1,1,1
060511.jpg,0,0,1,0,0,0,0,0,0,1,1,1,1,1
060512.jpg,0,0,0,0,1,0,0,1,0,0,1,0,0,0
060514.jpg,0,0,1,0,0,0,0,1,1,1,0,1,1,1
060515.jpg,0,1,0,0,0,1,0,1,1,1,0,1,1,1
060519.jpg,0,0,1,0,0,0,1,1,0,1,0,1,1,1
060520.jpg,0,1,0,0,0,0,0,1,0,0,1,0,0,1
060521.jpg,0,0,1,0,0,1,0,0,0,1,0,1,1,1
060522.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0
060523.jpg,0,0,0,1,0,0,0,0,0,1,0,1,1,1
060526.jpg,0,0,1,0,0,0,0,1,1,0,0,1,0,0
060527.jpg,0,0,0,0,0,0,1,1,1,1,0,1,1,1
060529.jpg,0,0,1,0,0,1,0,1,0,1,1,1,1,1
060534.jpg,0,1,0,0,0,0,0,0,0,1,1,1,1,1
060535.jpg,0,0,0,1,0,0,0,1,0,1,0,1,1,1
060537.jpg,0,0,0,1,0,0,1,0,0,1,0,1,0,1
060539.jpg,0,1,0,0,0,0,1,0,0,1,0,1,1,1
060540.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,1
060544.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,1
060545.jpg,0,0,0,1,0,0,1,1,0,0,0,1,1,1
060546.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,1
060547.jpg,0,0,0,1,0,0,1,1,0,0,0,1,0,0
060548.jpg,0,0,0,0,0,1,1,1,0,1,0,1,1,1
060551.jpg,0,0,0,0,0,0,1,1,1,1,0,1,0,0
060552.jpg,0,0,1,0,0,0,0,1,0,1,0,1,1,1
060554.jpg,0,1,0,0,0,0,1,1,0,1,1,1,1,1
060556.jpg,0,0,0,0,0,0,1,0,1,1,0,1,1,1
060557.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,1
060558.jpg,0,0,1,0,0,0,0,1,1,1,1,1,1,1
060559.jpg,0,0,0,0,0,0,1,0,0,1,0,1,1,1
060561.jpg,0,0,0,0,0,0,1,0,0,0,0,1,1,1
060562.jpg,0,0,0,0,0,0,1,1,1,0,0,1,1,1
060563.jpg,0,0,0,0,0,0,1,0,0,1,0,1,0,1
060564.jpg,0,0,0,1,0,0,0,1,0,0,0,0,1,1
060566.jpg,0,0,1,0,0,0,1,1,0,1,0,1,1,0
060567.jpg,0,0,0,0,0,0,0,0,0,1,0,1,1,1
060569.jpg,0,1,0,0,0,0,0,1,0,1,0,1,1,0
060571.jpg,0,0,0,0,0,0,1,1,1,1,0,1,1,1
060572.jpg,0,0,0,0,0,0,1,1,1,0,0,0,1,1
060573.jpg,0,0,0,1,0,0,0,0,0,0,1,1,0,1
060574.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1
060576.jpg,0,0,0,0,0,0,0,0,1,1,0,0,1,1
060577.jpg,0,0,1,0,0,0,1,0,0,1,0,1,1,1
060578.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1
060579.jpg,0,0,0,0,0,0,0,1,0,0,1,0,0,1
060580.jpg,0,0,1,0,0,1,0,1,0,1,0,1,1,1
060582.jpg,0,0,1,0,0,1,0,1,0,1,1,1,1,1
060583.jpg,0,0,0,0,0,1,0,0,0,0,1,0,0,0
060584.jpg,0,1,0,0,0,0,1,1,0,0,1,1,1,1
060585.jpg,0,0,0,1,0,0,1,1,0,1,1,1,1,1
060587.jpg,0,0,1,0,0,0,0,1,0,0,0,0,0,1
060588.jpg,0,0,0,1,0,0,1,1,1,0,0,0,0,1
060589.jpg,0,0,0,0,0,0,0,0,0,1,0,1,1,1
060592.jpg,0,0,0,1,0,1,0,1,0,1,0,1,1,1
060593.jpg,0,1,0,0,0,0,1,1,0,1,0,1,1,1
060594.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,1
060596.jpg,0,0,0,0,0,0,1,1,0,1,0,1,0,1
060598.jpg,0,0,0,1,0,0,1,1,0,0,1,0,0,1
060599.jpg,0,1,0,0,0,0,1,0,0,1,1,1,1,1
060600.jpg,0,1,0,0,0,1,0,1,0,1,1,1,0,1
060602.jpg,0,0,1,0,0,0,0,1,0,0,0,1,1,1
060603.jpg,0,0,1,0,0,0,1,1,1,1,0,1,0,1
060604.jpg,0,0,0,1,0,1,0,1,0,0,0,0,0,1
060607.jpg,0,1,0,0,0,0,1,1,0,1,1,1,1,1
060608.jpg,0,0,0,0,0,0,1,0,0,1,0,1,1,1
060610.jpg,0,1,0,0,0,1,0,1,0,1,0,1,1,1
060611.jpg,0,1,0,0,0,0,0,1,0,1,0,1,1,1
060613.jpg,0,0,1,0,0,0,1,1,0,1,0,1,1,1
060614.jpg,0,0,1,0,0,0,1,1,0,0,0,1,1,1
060618.jpg,0,0,0,0,0,0,0,1,0,0,1,1,0,0
060619.jpg,0,0,0,0,0,0,1,0,0,1,0,1,1,1
060620.jpg,0,0,0,1,0,1,0,1,1,1,0,1,0,0
060621.jpg,0,0,0,0,0,0,0,1,0,0,1,0,1,0
060625.jpg,0,0,1,1,0,0,1,0,0,1,0,1,1,1
060626.jpg,0,0,0,1,0,0,1,1,0,0,1,0,0,1
060628.jpg,0,0,0,0,0,0,1,1,0,1,0,1,1,1
060629.jpg,0,1,0,0,0,0,1,1,0,1,0,1,1,1
060630.jpg,0,1,0,0,0,0,1,0,0,1,0,1,0,1
060633.jpg,0,0,1,0,0,0,1,1,1,1,0,1,0,0
060634.jpg,0,0,0,1,0,0,1,0,0,0,0,0,1,1
060635.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0,1
060638.jpg,0,0,1,0,0,0,1,1,0,1,1,1,1,1
060640.jpg,0,0,0,1,0,0,1,1,0,1,0,1,1,1
060642.jpg,0,1,0,0,0,0,0,1,0,1,0,1,0,1
060643.jpg,0,0,0,0,0,0,1,1,1,0,1,1,0,0
060645.jpg,0,0,0,1,0,0,0,1,0,1,0,1,1,1
060646.jpg,0,1,0,0,0,0,0,1,0,1,0,1,1,1
060648.jpg,0,0,0,1,0,0,0,0,0,0,0,1,0,1
060650.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1
060652.jpg,0,0,0,0,0,0,1,0,0,1,0,1,1,1
060654.jpg,0,0,0,0,0,0,1,1,0,1,0,1,1,1
060656.jpg,0,0,0,0,0,0,1,0,0,1,0,1,1,1
060661.jpg,0,0,0,1,0,0,0,1,0,1,1,1,1,1
060662.jpg,0,0,0,1,0,0,1,1,0,1,0,1,1,1
060665.jpg,0,0,0,1,0,1,0,0,0,0,0,0,0,1
060666.jpg,0,0,0,1,0,0,1,0,0,1,0,1,1,1
060668.jpg,0,0,0,0,1,0,0,0,0,1,0,1,0,1
060672.jpg,0,0,1,0,0,0,1,0,1,1,0,1,1,1
060673.jpg,0,1,0,0,0,0,0,1,0,1,1,1,1,1
060675.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1
